URL,Size(kB),No of Outlinks,Content Type
https://www.nytimes.com/2013/07/28/business/an-afghan-media-mogul-pushing-boundaries.html,467,66,text/html
https://www.nytimes.com/2021/09/02/world/asia/taliban-govern-rebel-history.html,517,76,text/html
https://www.nytimes.com/2020/12/08/health/covid-vaccine-mask.html?pageType=LegacyCollection&collectionName=Covid-19%2BVaccines&label=Covid-19%2BVaccines&module=hub_Band&region=inline&template=storyline_band_recirc,439,79,text/html
https://www.nytimes.com/2021/04/29/well/live/covid-vaccine-thigh-lymphedema-breast-cancer.html,467,72,text/html
https://www.nytimes.com/2019/05/24/business/vaginal-mesh-surgery-arrests.html,301,45,text/html
https://www.nytimes.com/2021/08/12/travel/who-needs-a-whirlwind-trip-when-you-can-take-it-slow.html,483,75,text/html
https://www.nytimes.com/article/eu-us-travel-restrictions.html,374,51,text/html
https://www.nytimes.com/2021/08/10/travel/hawaii-tourism-big-island.html,468,63,text/html
https://www.nytimes.com/2021/08/17/travel/Denver-Travel-Guide.html,466,84,text/html
https://www.nytimes.com/2021/08/06/travel/wildfires-tourism-travel-west.html,475,75,text/html
https://www.nytimes.com/2021/09/01/travel/airport-lounges.html,363,49,text/html
https://www.nytimes.com/2021/08/04/travel/boating-accidents.html,414,53,text/html
https://www.nytimes.com/2011/10/07/movies/tom-sixs-human-centipede-2-full-sequence-review.html,260,43,text/html
https://www.nytimes.com/2020/12/29/business/china-coronavirus-vaccine.html,505,79,text/html
https://www.nytimes.com/live/2021/01/12/world/covid-19-coronavirus,1024,176,text/html
https://www.nytimes.com/2021/01/15/business/china-gdp-growth.html,471,54,text/html
https://www.nytimes.com/2018/10/13/style/emmanuel-perrotin-paris-art-dealer-party-new-york.html,401,62,text/html
https://www.nytimes.com/2019/02/15/t-magazine/hermes.html,509,51,text/html
https://www.nytimes.com/2015/06/19/fashion/mens-style/pitti-uomo-mens-fashion-week-spring-2016-nino-cerruti.html,288,41,text/html
https://www.nytimes.com/1991/07/09/style/IHT-paris-sobriety-returns.html,235,39,text/html
https://www.nytimes.com/2017/02/01/travel/marais-paris-france-culture.html,467,80,text/html
https://www.nytimes.com/2010/05/04/fashion/04dumas.html,269,42,text/html
https://www.nytimes.com/2021/02/09/magazine/the-surprising-ascent-of-kaws.html,502,50,text/html
https://www.nytimes.com/by/alice-newell-hanson,259,53,text/html
https://www.nytimes.com/2016/02/14/t-magazine/art/takashi-murakami-art-collection-yokohama-museum.html,264,41,text/html
https://www.nytimes.com/2020/10/06/health/covid-vaccine-guidelines.html,435,75,text/html
https://www.nytimes.com/2020/09/10/us/politics/fda-coronavirus-vaccine.html?action=click&module=RelatedLinks&pgtype=Article,379,61,text/html
https://www.nytimes.com/slideshow/2021/08/25/realestate/living-in-douglas-manor-queens.html,471,13,text/html
https://www.nytimes.com/by/c-j-hughes,286,54,text/html
https://www.nytimes.com/2021/08/08/us/norwegian-cruise-line-vaccine-requirement.html,299,51,text/html
https://www.nytimes.com/2021/05/27/travel/cruise-lines-covid.html,390,58,text/html
https://www.nytimes.com/2021/07/28/travel/cruise-industry-comeback.html,463,61,text/html
https://www.nytimes.com/2020/04/10/reader-center/reporter-travel-36hours.html,377,54,text/html
https://www.nytimes.com/2020/02/13/travel/what-to-do-36-hours-in-niseko-japan.html,473,74,text/html
https://www.nytimes.com/2020/02/20/travel/what-to-do-36-hours-in-switzerland.html,537,78,text/html
https://www.nytimes.com/2020/03/12/travel/what-to-do-36-hours-in-aruba.html,472,68,text/html
https://www.nytimes.com/2020/02/06/travel/what-to-do-36-hours-in-curacao.html,475,62,text/html
https://www.nytimes.com/2020/01/30/travel/what-to-do-36-hours-in-whistler-british-columbia.html,507,63,text/html
https://www.nytimes.com/2020/03/19/travel/36-hours-readers.html,369,50,text/html
https://www.nytimes.com/2020/04/02/travel/36-hours-quarantine.html,573,56,text/html
https://www.nytimes.com/2020/03/05/travel/what-to-do-36-hours-in-zermatt.html,508,64,text/html
https://www.nytimes.com/2020/02/27/travel/what-to-do-36-hours-in-queenstown.html,537,78,text/html
https://www.nytimes.com/2021/02/18/movies/nomadland-review.html,416,56,text/html
https://www.nytimes.com/2017/08/12/us/charlottesville-protest-white-nationalist.html,489,55,text/html
https://www.nytimes.com/2021/01/24/health/covid-vaccine-promotion-New-Orleans.html,442,74,text/html
https://www.nytimes.com/2017/09/21/us/hurricane-maria-puerto-rico.html,542,49,text/html
https://www.nytimes.com/2021/05/13/nyregion/nyc-tourism-covid.html,446,53,text/html
https://www.nytimes.com/2021/05/26/travel/travel-to-europe-restrictions-covid.html,469,82,text/html
https://www.nytimes.com/2021/09/03/opinion/climate-change-electric-grid.html,360,56,text/html
https://www.nytimes.com/2021/09/10/opinion/bribe-immunity-india.html,346,50,text/html
https://www.nytimes.com/2021/09/15/opinion/delta-covid-economy.html,321,61,text/html
https://www.nytimes.com/2021/09/12/opinion/voice-surveillance-alexa.html,346,59,text/html
https://www.nytimes.com/2021/08/18/opinion/biden-nixon-gold-standard.html,358,47,text/html
https://www.nytimes.com/2021/09/02/opinion/corporate-taxes-biden-spending-bill.html,380,61,text/html
https://www.nytimes.com/2021/07/23/world/eu-moderna-vaccine-children.html,304,55,text/html
https://www.nytimes.com/2021/03/16/health/moderna-covid-vaccine-children.html,374,66,text/html
https://www.nytimes.com/1999/03/15/arts/pop-review-delirium-and-other-intensities-from-cuba.html,200,40,text/html
https://www.nytimes.com/by/lizette-alvarez,246,55,text/html
https://www.nytimes.com/2020/08/23/world/europe/russia-coronavirus-vaccine.html?action=click&module=RelatedLinks&pgtype=Article,437,76,text/html
https://www.nytimes.com/es/2021/02/03/espanol/vacuna-sputnik.html,434,76,text/html
https://www.nytimes.com/2021/04/26/world/covid-vaccine-brazil-russia-sputnik.html,341,58,text/html
https://www.nytimes.com/2021/03/28/world/europe/sputnik-vaccine-russia.html,433,76,text/html
https://www.nytimes.com/interactive/2021/02/04/world/europe/covid-vaccine-uk-rate.html,226,55,text/html
https://www.nytimes.com/2021/01/09/world/europe/covid-vaccines-ukraine.html,414,67,text/html
https://www.nytimes.com/by/reed-abelson,382,55,text/html
https://www.nytimes.com/2021/07/07/health/delta-variant-cdc.html,356,75,text/html
https://www.nytimes.com/2021/08/19/health/coronavirus-nursing-homes-vaccination.html,446,70,text/html
https://www.nytimes.com/2021/08/04/health/nursing-homes-vaccine-delta-covid.html,525,77,text/html
https://www.nytimes.com/2021/08/04/health/nursing-homes-vaccine-delta-covid.html?action=click&module=RelatedLinks&pgtype=Article,525,78,text/html
https://www.nytimes.com/live/2021/09/16/world/covid-delta-variant-vaccine?action=click&pgtype=Article&module&state=default&region=header&context=breakout_link_back_to_briefing,1024,134,text/html
https://www.nytimes.com/interactive/2020/06/10/upshot/black-lives-matter-attitudes.html,198,48,text/html
https://www.nytimes.com/by/thomas-b-edsall,292,55,text/html
https://www.nytimes.com/2021/04/21/opinion/trump-republicans.html,545,73,text/html
https://www.nytimes.com/2014/04/11/nyregion/patrons-ponder-neighborhoods-without-j-r-and-pearl-paint.html,312,44,text/html
https://www.nytimes.com/2021/08/11/t-magazine/fake-cake-meme-trompe-loeil.html,503,68,text/html
https://www.nytimes.com/2017/05/09/fashion/coach-lvmh-kering-richemont.html,328,48,text/html
https://www.nytimes.com/spotlight/megan-thee-stallion,515,59,text/html
https://www.nytimes.com/2019/02/20/arts/music/chaka-khan-hello-happiness.html,384,49,text/html
https://www.nytimes.com/2019/09/13/t-magazine/serendipity-3-restaurant.html,292,43,text/html
https://www.nytimes.com/2018/11/27/t-magazine/stuart-vevers-coach-inspiration.html,436,56,text/html
https://www.nytimes.com/2016/10/09/nyregion/a-high-holy-call-for-lox-and-old-hands-to-slice-it-at-zabars.html,339,47,text/html
https://www.nytimes.com/2020/10/24/business/media/anna-wintour-vogue-race.html,613,76,text/html
https://www.nytimes.com/2021/08/17/t-magazine/sparkly-boots-fall-fashion.html,333,45,text/html
https://www.nytimes.com/2021/08/13/t-magazine/brooklyn-heights-apartment-design.html,400,60,text/html
https://www.nytimes.com/2021/08/12/t-magazine/white-women-karen.html,503,80,text/html
https://www.nytimes.com/2021/08/13/t-magazine/fall-outdoor-fashion.html,323,47,text/html
https://www.nytimes.com/2021/08/17/t-magazine/roberto-ruspoli-rome-studio.html,384,49,text/html
https://www.nytimes.com/2021/08/16/t-magazine/brazil-home-design-architecture.html,388,51,text/html
https://www.nytimes.com/2021/08/18/t-magazine/rolex-watch-cosmograph-daytona.html,272,43,text/html
https://www.nytimes.com/2021/08/20/t-magazine/van-cleef-arche-solaire-bracelet.html,274,46,text/html
https://www.nytimes.com/2021/08/18/t-magazine/jade-kuriki-olivo-puppies-puppies.html,479,74,text/html
https://www.nytimes.com/2021/08/17/t-magazine/unicorns-culture-myth.html,348,51,text/html
https://www.nytimes.com/2021/09/06/opinion/religious-exemptions-vaccine-mandates.html,345,68,text/html
https://www.nytimes.com/2021/08/27/opinion/provincetown-covid-contact-tracing.html,316,59,text/html
https://www.nytimes.com/2021/08/28/opinion/sunday/colon-cancer-bucket-list.html,386,50,text/html
https://www.nytimes.com/2021/09/18/opinion/drug-market-prescription-generic.html,479,81,text/html
https://www.nytimes.com/2021/09/01/opinion/covid-travel.html,364,67,text/html
https://www.nytimes.com/2021/09/08/opinion/australia-covid-delta.html,345,76,text/html
https://www.nytimes.com/2021/08/31/opinion/republicans-anti-vax-covid.html,424,74,text/html
https://www.nytimes.com/2021/09/10/opinion/biden-covid-vaccine.html,365,64,text/html
https://www.nytimes.com/article/uber-lyft-surge.html,385,53,text/html
https://www.nytimes.com/2021/04/21/world/traveling-this-summer-finding-a-rental-car-may-be-a-challenge.html,258,40,text/html
https://www.nytimes.com/2020/09/08/travel/fall-resorts-coronavirus.html,441,65,text/html
https://www.nytimes.com/2021/07/28/world/asia/china-taliban-afghanistan.html,446,80,text/html
https://www.nytimes.com/2021/09/11/us/9-11-photos-images.html,477,47,text/html
https://www.nytimes.com/2021/08/18/us/politics/afghanistan-women-protection.html,442,79,text/html
https://www.nytimes.com/2021/09/10/nyregion/sept-11-20-years.html,554,70,text/html
https://www.nytimes.com/news-event/911-anniversary,772,91,text/html
https://www.nytimes.com/1995/02/16/world/new-afghan-force-takes-hold-turning-to-peace.html,284,42,text/html
https://www.nytimes.com/2001/03/04/world/over-world-protests-taliban-are-destroying-ancient-buddhas.html,278,41,text/html
https://www.nytimes.com/2021/08/28/us/afghanistan-refugees.html,470,65,text/html
https://www.nytimes.com/2021/08/26/world/asia/kabul-airport-bombing.html,566,69,text/html
https://www.nytimes.com/by/sharif-hassan,569,53,text/html
https://www.nytimes.com/2021/08/25/us/politics/isis-terrorism-afghanistan-taliban.html,475,78,text/html
https://www.nytimes.com/wirecutter/money/presidents-day-mattress-sales-2021/,258,249,text/html
https://www.nytimes.com/wirecutter/blog/old-socks-cured-my-insomnia/amp/,92,57,text/html
https://www.nytimes.com/live/2021/08/19/world/covid-delta-variant-vaccine/nypd-will-discipline-unvaccinated-officers-who-dont-wear-masks,1024,177,text/html
https://www.nytimes.com/2021/09/11/us/politics/biden-9-11.html,358,54,text/html
https://www.nytimes.com/2017/08/16/travel/affordable-trips-to-south-africa.html,260,45,text/html
https://www.nytimes.com/2019/03/05/world/africa/on-dakars-streets-working-out-is-a-way-of-life-pollution-is-spoiling-the-rush.html,431,48,text/html
https://www.nytimes.com/2012/03/06/science/australias-view-of-the-dingo-evolves.html,323,40,text/html
https://www.nytimes.com/interactive/2016/07/15/travel/what-to-do-36-hours-in-capetown.html,180,53,text/html
https://www.nytimes.com/1944/07/02/archives/eerie-battle-on-saipan.html,172,40,text/html
https://www.nytimes.com/2011/07/24/travel/perm-russias-emerging-cultural-hotspot.html,490,55,text/html
https://www.nytimes.com/2020/12/01/travel/tokyo-vacation-at-home.html,436,74,text/html
https://www.nytimes.com/2020/10/05/travel/52-places-callout.html,279,41,text/html
https://www.nytimes.com/2017/10/20/travel/wildfires-napa-sonoma-tourism-hotels-restaurants-vineyards-parks.html,357,65,text/html
https://www.nytimes.com/2021/01/07/insider/52-places-you-cherish.html,319,57,text/html
https://www.nytimes.com/2008/01/20/travel/20next.html,333,42,text/html
https://www.nytimes.com/interactive/2020/travel/places-to-visit.html,327,34,text/html
https://www.nytimes.com/2019/07/10/world/europe/siberia-lake-instagram.html,275,48,text/html
https://www.nytimes.com/2018/01/14/opinion/hunger-college-food-insecurity.html,320,60,text/html
https://www.nytimes.com/2018/03/02/opinion/duke-basketball-fans.html,337,43,text/html
https://www.nytimes.com/2018/01/09/opinion/trustees-tuition-lazy-rivers.html,292,45,text/html
https://www.nytimes.com/2018/02/10/opinion/sunday/student-loans-survive-emotions.html,311,45,text/html
https://www.nytimes.com/2018/05/17/opinion/sweet-briar-meredith-woo-interview.html,355,43,text/html
https://www.nytimes.com/2018/04/26/opinion/frats-college-greek-life.html,297,49,text/html
https://www.nytimes.com/2018/03/12/opinion/back-to-school-at-64.html,284,42,text/html
https://www.nytimes.com/2018/03/17/opinion/sunday/spring-break-colleges-poor-students.html,316,54,text/html
https://www.nytimes.com/2018/02/14/opinion/you-up-college-in-the-age-of-tinder.html,463,42,text/html
https://www.nytimes.com/2018/04/30/opinion/nature-students-risk.html,291,43,text/html
https://www.nytimes.com/2018/05/23/opinion/graduate-student-cancer-research.html,287,43,text/html
https://www.nytimes.com/2018/05/21/opinion/foster-child-conservative.html,321,46,text/html
https://www.nytimes.com/2018/04/21/opinion/the-soul-crushing-student-essay.html,327,46,text/html
https://www.nytimes.com/2018/02/28/opinion/hbcu-ruth-simmons-interview.html,382,44,text/html
https://www.nytimes.com/2018/01/23/opinion/conservative-identity-politics.html,279,42,text/html
https://www.nytimes.com/2021/02/09/t-magazine/womens-fashion-patterns-prints.html,345,63,text/html
https://www.nytimes.com/2020/12/01/t-magazine/tuscan-villa-rene-caovilla.html,366,58,text/html
https://www.nytimes.com/2020/11/09/t-magazine/reindeer-arctic-food.html,518,64,text/html
https://www.nytimes.com/2020/11/10/t-magazine/desolation-sound-british-columbia-canada-travel.html,447,42,text/html
https://www.nytimes.com/2021/09/08/travel/gallipoli-turkey-WWI-park.html,467,52,text/html
https://www.nytimes.com/2020/11/12/t-magazine/haunting-fashion-highlands-travel.html,348,57,text/html
https://www.nytimes.com/2020/11/11/t-magazine/selma-alabama-carnival-travel.html,491,42,text/html
https://www.nytimes.com/2019/09/27/t-magazine/new-south-wales-travel.html,450,58,text/html
https://www.nytimes.com/2021/08/31/opinion/kids-covid-vaccine.html,367,56,text/html
https://www.nytimes.com/2021/08/16/opinion/afghanistan-refugees.html,369,53,text/html
https://www.nytimes.com/2021/08/09/opinion/covid-vaccine-children-fda.html,360,52,text/html
https://www.nytimes.com/2021/03/03/t-magazine/spring-tassel-loafers.html,329,47,text/html
https://www.nytimes.com/2021/03/01/t-magazine/spring-mens-fashion.html,351,55,text/html
https://www.nytimes.com/2021/03/05/t-magazine/david-webb-necklace-jade.html,271,44,text/html
https://www.nytimes.com/2021/03/04/t-magazine/rap-hip-hop-poetry.html,585,98,text/html
https://www.nytimes.com/2021/03/03/t-magazine/mens-fashion-pastels.html,387,59,text/html
https://www.nytimes.com/2021/03/02/t-magazine/bright-watches-color-spring.html,270,47,text/html
https://www.nytimes.com/2021/03/03/t-magazine/florence-italian-villa-design.html,414,45,text/html
https://www.nytimes.com/2021/03/02/t-magazine/provencal-home-gallery-design.html,343,53,text/html
https://www.nytimes.com/2021/03/01/t-magazine/art-activism-advocacy.html,335,51,text/html
https://www.nytimes.com/2021/03/02/t-magazine/mens-fashion-classic-tailoring.html,303,53,text/html
https://www.nytimes.com/2021/03/04/t-magazine/mens-nostalgic-fashion-breezy.html,345,50,text/html
https://www.nytimes.com/2021/03/05/t-magazine/branches.html,308,46,text/html
https://www.nytimes.com/2021/03/01/t-magazine/latoya-ruby-frazier-photography.html,464,59,text/html
https://www.nytimes.com/2018/06/09/opinion/french-open-clay-roland-garros.html,323,44,text/html
https://www.nytimes.com/2018/09/22/opinion/laver-cup-federer-djokovic-tennis.html,341,48,text/html
https://www.nytimes.com/2018/06/17/opinion/dancing-tango-with-trump-voters.html,296,43,text/html
https://www.nytimes.com/2018/10/23/opinion/health/dale-earnhardt-jr-concussion-nascar-retirement.html,338,46,text/html
https://www.nytimes.com/2018/09/29/opinion/tiger-woods-ryder-cup-golf.html,329,48,text/html
https://www.nytimes.com/2018/11/10/opinion/northwestern-football-big-ten-concussions.html,331,54,text/html
https://www.nytimes.com/2018/07/14/opinion/new-york-yankees-evil.html,307,42,text/html
https://www.nytimes.com/2018/11/02/opinion/running-marathons-sports.html,349,49,text/html
https://www.nytimes.com/2018/06/22/opinion/world-cup-iceland-football.html,346,45,text/html
https://www.nytimes.com/2018/12/08/opinion/karate-martial-arts-tao-gravity-.html,327,46,text/html
https://www.nytimes.com/2021/07/28/realestate/randolph-nj-a-true-new-jersey-hidden-gem.html,646,45,text/html
https://www.nytimes.com/2021/08/18/realestate/belleville-nj-home-sales.html,753,47,text/html
https://www.nytimes.com/2021/08/19/realestate/housing-market-near-nyc.html,681,43,text/html
https://www.nytimes.com/2021/09/02/realestate/homes-for-sale-in-brooklyn-manhattan-and-the-bronx.html,687,45,text/html
https://www.nytimes.com/2021/09/02/realestate/home-sales-near-nyc.html,683,43,text/html
https://www.nytimes.com/2021/08/12/realestate/housing-market-nyc.html,654,45,text/html
https://www.nytimes.com/2021/08/19/realestate/housing-market-nyc.html,621,45,text/html
https://www.nytimes.com/2021/09/09/realestate/housing-market-near-nyc.html,839,43,text/html
https://www.nytimes.com/2021/08/05/realestate/housing-market-near-nyc.html,636,43,text/html
https://www.nytimes.com/2021/08/26/realestate/housing-market-near-NYC.html,755,43,text/html
https://www.nytimes.com/2021/09/09/realestate/homes-for-sale-in-new-york-city.html,682,45,text/html
https://www.nytimes.com/2021/08/26/realestate/housing-market-nyc.html,703,45,text/html
https://www.nytimes.com/2021/08/12/realestate/housing-market-near-nyc.html,668,43,text/html
https://www.nytimes.com/2021/07/29/realestate/housing-market-nyc.html,604,45,text/html
https://www.nytimes.com/2021/08/10/opinion/facebook-misinformation.html,315,52,text/html
https://www.nytimes.com/2021/08/13/insider/times-newsletters-subscription.html,329,65,text/html
https://www.nytimes.com/es/2021/04/29/espanol/opinion/obsolescencia-programada.html,312,52,text/html
https://www.nytimes.com/2021/05/21/opinion/att-discover-merger.html,392,53,text/html
https://www.nytimes.com/2021/03/30/arts/design/nft-bubble.html,485,75,text/html
https://www.nytimes.com/2021/04/20/opinion/tech-covid-future.html,421,57,text/html
https://www.nytimes.com/2021/04/25/opinion/iphone-apple-electronics-technology.html,328,56,text/html
https://www.nytimes.com/2021/07/31/opinion/smartphone-iphone-social-media-isolation.html,395,67,text/html
https://www.nytimes.com/2021/05/05/opinion/trump-facebook-oversight-board.html,431,54,text/html
https://www.nytimes.com/2021/04/02/opinion/bezos-politicians-tech-regulations.html,411,51,text/html
https://www.nytimes.com/2021/05/12/t-magazine/fragrances-perfumes-guide.html,917,113,text/html
https://www.nytimes.com/2021/05/10/t-magazine/black-hair-weaves-wigs.html,634,100,text/html
https://www.nytimes.com/2021/05/10/t-magazine/fragrance-perfume-orientalism.html,610,72,text/html
https://www.nytimes.com/live/2021/06/22/world/covid-vaccine-coronavirus-mask?action=click&pgtype=Article&module&state=default&region=header&context=breakout_link_back_to_briefing,1024,184,text/html
https://www.nytimes.com/2008/03/10/theater/reviews/10heig.html,296,41,text/html
https://www.nytimes.com/2016/09/25/realestate/finding-washington-heights.html,451,58,text/html
https://www.nytimes.com/slideshow/2021/06/30/realestate/living-in-washington-heights-manhattan.html,521,13,text/html
https://www.nytimes.com/2021/06/10/movies/in-the-heights-premiere.html,620,50,text/html
https://www.nytimes.com/2021/01/21/us/politics/biden-unity-republicans.html,380,51,text/html
https://www.nytimes.com/2020/11/30/us/politics/joe-manchin-interview.html,366,48,text/html
https://www.nytimes.com/2021/01/18/opinion/biden-covid-19-plan.html,385,58,text/html
https://www.nytimes.com/2021/07/13/arts/television/elizabeth-olsen-wandavision-emmys.html,405,50,text/html
https://www.nytimes.com/2019/05/06/t-magazine/val-di-noto-sicily-travel-guide.html,449,54,text/html
https://www.nytimes.com/column/wanderlust,277,54,text/html
https://www.nytimes.com/2021/09/18/opinion/elizabeth-holmes-AOC-dress.html,390,56,text/html
https://www.nytimes.com/2021/07/17/opinion/sunday/zuckerberg-sandberg-facebook-trump.html,401,59,text/html
https://www.nytimes.com/2021/08/21/opinion/afghanistan-kabul-biden-blinken.html,414,63,text/html
https://www.nytimes.com/2021/08/14/opinion/barack-obama-birthday.html,393,57,text/html
https://www.nytimes.com/2021/07/24/opinion/sunday/climate-change-floods-wildfires.html,425,67,text/html
https://www.nytimes.com/2021/09/04/opinion/drowning-our-future-in-the-past.html,450,60,text/html
https://www.nytimes.com/2021/09/11/opinion/september-11-masculinity.html,407,51,text/html
https://www.nytimes.com/2021/08/07/opinion/sunday/andrew-cuomo-melissa-derosa.html,423,59,text/html
https://www.nytimes.com/2021/07/31/opinion/republicans-police-capitol-riot-trump.html,417,60,text/html
https://www.nytimes.com/by/joyce-cohen,247,53,text/html
https://www.nytimes.com/live/2021/09/08/world/covid-delta-variant-vaccine,1024,145,text/html
https://www.nytimes.com/2021/08/10/sports/baseball/brandiose-trash-pandas.html,403,51,text/html
https://www.nytimes.com/2021/08/27/us/politics/us-taliban-partnership.html,461,69,text/html
https://www.nytimes.com/2021/08/17/world/asia/afghanistan-women-taliban.html,637,77,text/html
https://www.nytimes.com/live/2021/08/24/world/afghanistan-taliban-kabul-news?action=click&pgtype=Article&module&state=default&region=header&context=breakout_link_back_to_briefing,1024,100,text/html
https://www.nytimes.com/2021/08/24/world/asia/taliban-women-afghanistan.html,391,49,text/html
https://www.nytimes.com/2021/09/14/us/afghanistan-women-refugees.html,528,71,text/html
https://www.nytimes.com/by/norimitsu-onishi,375,53,text/html
https://www.nytimes.com/2021/09/11/nyregion/muslim-islamic-center-9-11.html,289,56,text/html
https://www.nytimes.com/live/2021/09/11/nyregion/9-11-20th-anniversary/a-reporter-recalls-a-day-that-reshaped-the-world-including-hers,1024,115,text/html
https://www.nytimes.com/2021/09/07/us/politics/biden-hurricane-ida.html,544,62,text/html
https://www.nytimes.com/2021/09/07/us/biden-visit-new-york-new-jersey-ida.html,534,62,text/html
https://www.nytimes.com/2021/09/02/nyregion/flash-floods-new-york.html,329,55,text/html
https://www.nytimes.com/live/2021/09/09/us/climate-change/ida-rats,1024,118,text/html
https://www.nytimes.com/2021/09/05/nyregion/biden-flood-new-york-new-jersey.html,383,61,text/html
https://www.nytimes.com/2021/09/09/world/asia/taliban-americans-afghanistan.html,428,47,text/html
https://www.nytimes.com/2021/09/04/world/asia/taliban-women-protest-afghanistan-panjshir.html,373,51,text/html
https://www.nytimes.com/2014/06/01/us/bowe-bergdahl-american-soldier-is-freed-by-taliban.html,490,65,text/html
https://www.nytimes.com/2019/03/26/world/asia/taliban-guantanamo-afghanistan-peace-talks.html,411,72,text/html
https://www.nytimes.com/2021/09/08/sports/golf/pga-clubs-changes-fun.html,358,52,text/html
https://www.nytimes.com/2021/09/08/sports/golf/wentworth-club-england.html,292,45,text/html
https://www.nytimes.com/2021/09/10/realestate/golf-scotland-outer-hebrides.html,395,46,text/html
https://www.nytimes.com/2021/09/05/sports/golf/pga-tour-championship-cantlay.html,284,41,text/html
https://www.nytimes.com/2021/09/04/sports/golf/tour-championship-patrick-reed-ryder-cup.html,295,42,text/html
https://www.nytimes.com/2021/09/10/realestate/golf-mike-keiser-resort-bandon.html,403,47,text/html
https://www.nytimes.com/2021/09/08/sports/golf/ryder-cup-team-usa.html,329,51,text/html
https://www.nytimes.com/article/travel-to-europe.html,1024,114,text/html
https://www.nytimes.com/2021/04/22/well/live/covid-masks-outdoors.html,523,82,text/html
https://www.nytimes.com/2020/05/30/your-money/coronavirus-private-jets.html,422,43,text/html
https://www.nytimes.com/2021/04/20/travel/summer-vacation-rental-covid.html,456,67,text/html
https://www.nytimes.com/2021/04/27/us/politics/coronavirus-masks-outdoors.html,494,74,text/html
https://www.nytimes.com/2021/07/28/opinion/the-robocall-rebellion.html,379,52,text/html
https://www.nytimes.com/2021/06/30/opinion/trump-rallies-guns-distraction.html,385,58,text/html
https://www.nytimes.com/2021/07/07/opinion/trump-worst-presidents.html,398,60,text/html
https://www.nytimes.com/2021/08/04/opinion/cuomo-guilty-harassment.html,386,57,text/html
https://www.nytimes.com/2021/06/23/opinion/voting-elections-governor.html,404,57,text/html
https://www.nytimes.com/2021/08/16/t-magazine/bright-fall-fashion-leather.html,362,55,text/html
https://www.nytimes.com/2021/08/19/t-magazine/fabien-cappello-guadalajara-studio.html,440,44,text/html
https://www.nytimes.com/2021/08/11/t-magazine/asian-women-pop-music.html,937,174,text/html
https://www.nytimes.com/2021/08/12/t-magazine/knits-fall-fashion.html,385,61,text/html
https://www.nytimes.com/2021/08/20/t-magazine/gio-ponti-molteni-chair.html,268,44,text/html
https://www.nytimes.com/2021/08/11/t-magazine/asian-america-representation-culture.html,407,60,text/html
https://www.nytimes.com/2021/08/13/t-magazine/geometric-faucets-kitchen-design.html,314,45,text/html
https://www.nytimes.com/2021/08/20/t-magazine/black-artists-expatriates.html,480,97,text/html
https://www.nytimes.com/2021/08/19/t-magazine/ceramic-animal-figurines.html,353,52,text/html
https://www.nytimes.com/2021/08/09/realestate/home-prices-california.html,824,47,text/html
https://www.nytimes.com/2021/08/16/realestate/home-prices-california.html,808,47,text/html
https://www.nytimes.com/2021/09/08/realestate/hoime-prices-minnesota-virginia-and-california.html,809,47,text/html
https://www.nytimes.com/2021/08/18/realestate/home-prices-north-carolina-connecticut-california.html,791,47,text/html
https://www.nytimes.com/2021/09/06/realestate/4-8-million-homes-in-california.html,818,47,text/html
https://www.nytimes.com/2021/09/01/realestate/650000-homes-in-new-york-indiana-and-texas.html,796,47,text/html
https://www.nytimes.com/2021/08/30/world/asia/afghan-paralympians-kabul-tokyo.html,474,67,text/html
https://www.nytimes.com/2021/09/06/sports/olympics/ukraine-paralympics-medals.html,353,43,text/html
https://www.nytimes.com/es/2021/09/07/espanol/paralimpiadas-fotos.html,369,46,text/html
https://www.nytimes.com/2021/08/31/sports/olympics/paralympics-wheelchair-basketball.html,373,44,text/html
https://www.nytimes.com/article/olympics-tokyo-explainer.html?pageType=LegacyCollection&collectionName=Tokyo%2B2020%2B%28in%2B2021%29&label=Tokyo%2B2020%2B%28in%2B2021%29&module=hub_Band&region=inline&template=storyline_band_recirc,480,76,text/html
https://www.nytimes.com/interactive/2021/sports/olympics/medal-count-results.html,1024,121,text/html
https://www.nytimes.com/2021/08/06/sports/olympics/olympics-allyson-felix-gold-medal-soccer.html?pageType=LegacyCollection&collectionName=olympics-soccer&label=olympics-soccer&module=hub_Band&region=inline&template=storyline_band_recirc,263,45,text/html
https://www.nytimes.com/2021/09/06/sports/olympics/tokyo-paralympics-olympics-photos.html,371,44,text/html
https://www.nytimes.com/2021/08/06/sports/olympics/canada-sweden-womens-soccer-gold.html?pageType=LegacyCollection&collectionName=olympics-soccer&label=olympics-soccer&module=hub_Band&region=inline&template=storyline_band_recirc,300,57,text/html
https://www.nytimes.com/2021/09/02/sports/olympics/dispatch-from-the-paralympics.html?pageType=LegacyCollection&collectionName=Tokyo%2BParalympics&label=Tokyo%2BParalympics&module=hub_Band&region=inline&template=storyline_band_recirc,376,43,text/html
https://www.nytimes.com/interactive/2021/sports/olympics/suni-lee-gymnastics.html?pageType=LegacyCollection&collectionName=olympics-interactive&label=olympics-interactive&module=hub_Band&region=inline&template=storyline_band_recirc,230,83,text/html
